63018 S82309P 1 Unsp fx lower end of unsp tibia, subs for clos fx w malunion Unspecified fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with malunion
63019 S82309Q 1 Unsp fx low end unsp tibia, 7thQ                             Unspecified fracture of lower end of unspecified tibia, subsequent encounter for open fracture type I or II with malunion
63020 S82309R 1 Unsp fx low end unsp tibia, 7thR                             Unspecified fracture of lower end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63021 S82309S 1 Unsp fracture of lower end of unspecified tibia, sequela     Unspecified fracture of lower end of unspecified tibia, sequela
63022 S8231   0 Torus fracture of lower end of tibia                         Torus fracture of lower end of tibia
63023 S82311  0 Torus fracture of lower end of right tibia                   Torus fracture of lower end of right tibia
63024 S82311A 1 Torus fracture of lower end of right tibia, init for clos fx Torus fracture of lower end of right tibia, initial encounter for closed fracture
63025 S82311D 1 Torus fx lower end of right tibia, subs for fx w routn heal  Torus fracture of lower end of right tibia, subsequent encounter for fracture with routine healing
63026 S82311G 1 Torus fx lower end of right tibia, subs for fx w delay heal  Torus fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing
63027 S82311K 1 Torus fx lower end of right tibia, subs for fx w nonunion    Torus fracture of lower end of right tibia, subsequent encounter for fracture with nonunion
63028 S82311P 1 Torus fx lower end of right tibia, subs for fx w malunion    Torus fracture of lower end of right tibia, subsequent encounter for fracture with malunion
63029 S82311S 1 Torus fracture of lower end of right tibia, sequela          Torus fracture of lower end of right tibia, sequela
63030 S82312  0 Torus fracture of lower end of left tibia                    Torus fracture of lower end of left tibia
63031 S82312A 1 Torus fracture of lower end of left tibia, init for clos fx  Torus fracture of lower end of left tibia, initial encounter for closed fracture
63032 S82312D 1 Torus fx lower end of left tibia, subs for fx w routn heal   Torus fracture of lower end of left tibia, subsequent encounter for fracture with routine healing
63033 S82312G 1 Torus fx lower end of left tibia, subs for fx w delay heal   Torus fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing
63034 S82312K 1 Torus fx lower end of left tibia, subs for fx w nonunion     Torus fracture of lower end of left tibia, subsequent encounter for fracture with nonunion
63035 S82312P 1 Torus fx lower end of left tibia, subs for fx w malunion     Torus fracture of lower end of left tibia, subsequent encounter for fracture with malunion
63036 S82312S 1 Torus fracture of lower end of left tibia, sequela           Torus fracture of lower end of left tibia, sequela
63037 S82319  0 Torus fracture of lower end of unspecified tibia             Torus fracture of lower end of unspecified tibia
63038 S82319A 1 Torus fracture of lower end of unsp tibia, init for clos fx  Torus fracture of lower end of unspecified tibia, initial encounter for closed fracture
63039 S82319D 1 Torus fx lower end of unsp tibia, subs for fx w routn heal   Torus fracture of lower end of unspecified tibia, subsequent encounter for fracture with routine healing
63040 S82319G 1 Torus fx lower end of unsp tibia, subs for fx w delay heal   Torus fracture of lower end of unspecified tibia, subsequent encounter for fracture with delayed healing
63041 S82319K 1 Torus fx lower end of unsp tibia, subs for fx w nonunion     Torus fracture of lower end of unspecified tibia, subsequent encounter for fracture with nonunion
63042 S82319P 1 Torus fx lower end of unsp tibia, subs for fx w malunion     Torus fracture of lower end of unspecified tibia, subsequent encounter for fracture with malunion
63043 S82319S 1 Torus fracture of lower end of unspecified tibia, sequela    Torus fracture of lower end of unspecified tibia, sequela
63044 S8239   0 Other fracture of lower end of tibia                         Other fracture of lower end of tibia
63045 S82391  0 Other fracture of lower end of right tibia                   Other fracture of lower end of right tibia
63046 S82391A 1 Oth fracture of lower end of right tibia, init for clos fx   Other fracture of lower end of right tibia, initial encounter for closed fracture
63047 S82391B 1 Oth fx lower end of right tibia, init for opn fx type I/2    Other fracture of lower end of right tibia, initial encounter for open fracture type I or II
63048 S82391C 1 Oth fx lower end of right tibia, init for opn fx type 3A/B/C Other fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC
63049 S82391D 1 Oth fx lower end of r tibia, subs for clos fx w routn heal   Other fracture of lower end of right tibia, subsequent encounter for closed fracture with routine healing
63050 S82391E 1 Oth fx low end r tibia, 7thE                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with routine healing
63051 S82391F 1 Oth fx low end r tibia, 7thF                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63052 S82391G 1 Oth fx lower end of r tibia, subs for clos fx w delay heal   Other fracture of lower end of right tibia, subsequent encounter for closed fracture with delayed healing
63053 S82391H 1 Oth fx low end r tibia, 7thH                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with delayed healing
63054 S82391J 1 Oth fx low end r tibia, 7thJ                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63055 S82391K 1 Oth fx lower end of right tibia, subs for clos fx w nonunion Other fracture of lower end of right tibia, subsequent encounter for closed fracture with nonunion
63056 S82391M 1 Oth fx low end r tibia, subs for opn fx type I/2 w nonunion  Other fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with nonunion
63057 S82391N 1 Oth fx low end r tibia, 7thN                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63058 S82391P 1 Oth fx lower end of right tibia, subs for clos fx w malunion Other fracture of lower end of right tibia, subsequent encounter for closed fracture with malunion
63059 S82391Q 1 Oth fx low end r tibia, subs for opn fx type I/2 w malunion  Other fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with malunion
63060 S82391R 1 Oth fx low end r tibia, 7thR                                 Other fracture of lower end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63061 S82391S 1 Other fracture of lower end of right tibia, sequela          Other fracture of lower end of right tibia, sequela
63062 S82392  0 Other fracture of lower end of left tibia                    Other fracture of lower end of left tibia
63063 S82392A 1 Oth fracture of lower end of left tibia, init for clos fx    Other fracture of lower end of left tibia, initial encounter for closed fracture
63064 S82392B 1 Oth fx lower end of left tibia, init for opn fx type I/2     Other fracture of lower end of left tibia, initial encounter for open fracture type I or II
63065 S82392C 1 Oth fx lower end of left tibia, init for opn fx type 3A/B/C  Other fracture of lower end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC
63066 S82392D 1 Oth fx lower end of l tibia, subs for clos fx w routn heal   Other fracture of lower end of left tibia, subsequent encounter for closed fracture with routine healing
63067 S82392E 1 Oth fx low end l tibia, 7thE                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with routine healing
63068 S82392F 1 Oth fx low end l tibia, 7thF                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63069 S82392G 1 Oth fx lower end of l tibia, subs for clos fx w delay heal   Other fracture of lower end of left tibia, subsequent encounter for closed fracture with delayed healing
63070 S82392H 1 Oth fx low end l tibia, 7thH                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with delayed healing
63071 S82392J 1 Oth fx low end l tibia, 7thJ                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63072 S82392K 1 Oth fx lower end of left tibia, subs for clos fx w nonunion  Other fracture of lower end of left tibia, subsequent encounter for closed fracture with nonunion
63073 S82392M 1 Oth fx low end l tibia, subs for opn fx type I/2 w nonunion  Other fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with nonunion
63074 S82392N 1 Oth fx low end l tibia, 7thN                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63075 S82392P 1 Oth fx lower end of left tibia, subs for clos fx w malunion  Other fracture of lower end of left tibia, subsequent encounter for closed fracture with malunion
63076 S82392Q 1 Oth fx low end l tibia, subs for opn fx type I/2 w malunion  Other fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with malunion
63077 S82392R 1 Oth fx low end l tibia, 7thR                                 Other fracture of lower end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63078 S82392S 1 Other fracture of lower end of left tibia, sequela           Other fracture of lower end of left tibia, sequela
63079 S82399  0 Other fracture of lower end of unspecified tibia             Other fracture of lower end of unspecified tibia
63080 S82399A 1 Oth fracture of lower end of unsp tibia, init for clos fx    Other fracture of lower end of unspecified tibia, initial encounter for closed fracture
63081 S82399B 1 Oth fx lower end of unsp tibia, init for opn fx type I/2     Other fracture of lower end of unspecified tibia, initial encounter for open fracture type I or II
63082 S82399C 1 Oth fx lower end of unsp tibia, init for opn fx type 3A/B/C  Other fracture of lower end of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC
63083 S82399D 1 Oth fx lower end unsp tibia, subs for clos fx w routn heal   Other fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with routine healing
63084 S82399E 1 Oth fx low end unsp tibia, 7thE                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing
63085 S82399F 1 Oth fx low end unsp tibia, 7thF                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63086 S82399G 1 Oth fx lower end unsp tibia, subs for clos fx w delay heal   Other fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with delayed healing
63087 S82399H 1 Oth fx low end unsp tibia, 7thH                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing
63088 S82399J 1 Oth fx low end unsp tibia, 7thJ                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63089 S82399K 1 Oth fx lower end of unsp tibia, subs for clos fx w nonunion  Other fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with nonunion
63090 S82399M 1 Oth fx low end unsp tibia, 7thM                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion
63091 S82399N 1 Oth fx low end unsp tibia, 7thN                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63092 S82399P 1 Oth fx lower end of unsp tibia, subs for clos fx w malunion  Other fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with malunion
63093 S82399Q 1 Oth fx low end unsp tibia, 7thQ                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type I or II with malunion
63094 S82399R 1 Oth fx low end unsp tibia, 7thR                              Other fracture of lower end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63095 S82399S 1 Other fracture of lower end of unspecified tibia, sequela    Other fracture of lower end of unspecified tibia, sequela
63096 S824    0 Fracture of shaft of fibula                                  Fracture of shaft of fibula
63097 S8240   0 Unspecified fracture of shaft of fibula                      Unspecified fracture of shaft of fibula
63098 S82401  0 Unspecified fracture of shaft of right fibula                Unspecified fracture of shaft of right fibula
63099 S82401A 1 Unsp fracture of shaft of right fibula, init for clos fx     Unspecified fracture of shaft of right fibula, initial encounter for closed fracture
63100 S82401B 1 Unsp fracture of shaft of r fibula, init for opn fx type I/2 Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II
63101 S82401C 1 Unsp fx shaft of r fibula, init for opn fx type 3A/B/C       Unspecified fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63102 S82401D 1 Unsp fx shaft of r fibula, subs for clos fx w routn heal     Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing
63103 S82401E 1 Unsp fx shaft of r fibula, 7thE                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing
63104 S82401F 1 Unsp fx shaft of r fibula, 7thF                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63105 S82401G 1 Unsp fx shaft of r fibula, subs for clos fx w delay heal     Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing
63106 S82401H 1 Unsp fx shaft of r fibula, 7thH                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing
63107 S82401J 1 Unsp fx shaft of r fibula, 7thJ                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63108 S82401K 1 Unsp fx shaft of r fibula, subs for clos fx w nonunion       Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion
63109 S82401M 1 Unsp fx shaft of r fibula, 7thM                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion
63110 S82401N 1 Unsp fx shaft of r fibula, 7thN                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63111 S82401P 1 Unsp fx shaft of r fibula, subs for clos fx w malunion       Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion
63112 S82401Q 1 Unsp fx shaft of r fibula, 7thQ                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion
63113 S82401R 1 Unsp fx shaft of r fibula, 7thR                              Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63114 S82401S 1 Unspecified fracture of shaft of right fibula, sequela       Unspecified fracture of shaft of right fibula, sequela
63115 S82402  0 Unspecified fracture of shaft of left fibula                 Unspecified fracture of shaft of left fibula
63116 S82402A 1 Unsp fracture of shaft of left fibula, init for clos fx      Unspecified fracture of shaft of left fibula, initial encounter for closed fracture
63117 S82402B 1 Unsp fx shaft of left fibula, init for opn fx type I/2       Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II
63118 S82402C 1 Unsp fx shaft of left fibula, init for opn fx type 3A/B/C    Unspecified fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63119 S82402D 1 Unsp fx shaft of left fibula, subs for clos fx w routn heal  Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing
63120 S82402E 1 Unsp fx shaft of l fibula, 7thE                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing
63121 S82402F 1 Unsp fx shaft of l fibula, 7thF                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63122 S82402G 1 Unsp fx shaft of left fibula, subs for clos fx w delay heal  Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing
63123 S82402H 1 Unsp fx shaft of l fibula, 7thH                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing
63124 S82402J 1 Unsp fx shaft of l fibula, 7thJ                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63125 S82402K 1 Unsp fx shaft of left fibula, subs for clos fx w nonunion    Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion
63126 S82402M 1 Unsp fx shaft of l fibula, 7thM                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion
63127 S82402N 1 Unsp fx shaft of l fibula, 7thN                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63128 S82402P 1 Unsp fx shaft of left fibula, subs for clos fx w malunion    Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion
63129 S82402Q 1 Unsp fx shaft of l fibula, 7thQ                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion
63130 S82402R 1 Unsp fx shaft of l fibula, 7thR                              Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63131 S82402S 1 Unspecified fracture of shaft of left fibula, sequela        Unspecified fracture of shaft of left fibula, sequela
63132 S82409  0 Unspecified fracture of shaft of unspecified fibula          Unspecified fracture of shaft of unspecified fibula
63133 S82409A 1 Unsp fracture of shaft of unsp fibula, init for clos fx      Unspecified fracture of shaft of unspecified fibula, initial encounter for closed fracture
63134 S82409B 1 Unsp fx shaft of unsp fibula, init for opn fx type I/2       Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II
63135 S82409C 1 Unsp fx shaft of unsp fibula, init for opn fx type 3A/B/C    Unspecified fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63136 S82409D 1 Unsp fx shaft of unsp fibula, subs for clos fx w routn heal  Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with routine healing
63137 S82409E 1 Unsp fx shaft of unsp fibula, 7thE                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with routine healing
63138 S82409F 1 Unsp fx shaft of unsp fibula, 7thF                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63139 S82409G 1 Unsp fx shaft of unsp fibula, subs for clos fx w delay heal  Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with delayed healing
63140 S82409H 1 Unsp fx shaft of unsp fibula, 7thH                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing
63141 S82409J 1 Unsp fx shaft of unsp fibula, 7thJ                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63142 S82409K 1 Unsp fx shaft of unsp fibula, subs for clos fx w nonunion    Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with nonunion
63143 S82409M 1 Unsp fx shaft of unsp fibula, 7thM                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with nonunion
63144 S82409N 1 Unsp fx shaft of unsp fibula, 7thN                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63145 S82409P 1 Unsp fx shaft of unsp fibula, subs for clos fx w malunion    Unspecified fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with malunion
63146 S82409Q 1 Unsp fx shaft of unsp fibula, 7thQ                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with malunion
63147 S82409R 1 Unsp fx shaft of unsp fibula, 7thR                           Unspecified fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63148 S82409S 1 Unspecified fracture of shaft of unspecified fibula, sequela Unspecified fracture of shaft of unspecified fibula, sequela
63149 S8242   0 Transverse fracture of shaft of fibula                       Transverse fracture of shaft of fibula
63150 S82421  0 Displaced transverse fracture of shaft of right fibula       Displaced transverse fracture of shaft of right fibula
63151 S82421A 1 Displaced transverse fracture of shaft of right fibula, init Displaced transverse fracture of shaft of right fibula, initial encounter for closed fracture
63152 S82421B 1 Displ transverse fx shaft of r fibula, 7thB                  Displaced transverse fracture of shaft of right fibula, initial encounter for open fracture type I or II
63153 S82421C 1 Displ transverse fx shaft of r fibula, 7thC                  Displaced transverse fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63154 S82421D 1 Displ transverse fx shaft of r fibula, 7thD                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing
63155 S82421E 1 Displ transverse fx shaft of r fibula, 7thE                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing
63156 S82421F 1 Displ transverse fx shaft of r fibula, 7thF                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63157 S82421G 1 Displ transverse fx shaft of r fibula, 7thG                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing
63158 S82421H 1 Displ transverse fx shaft of r fibula, 7thH                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing
63159 S82421J 1 Displ transverse fx shaft of r fibula, 7thJ                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63160 S82421K 1 Displ transverse fx shaft of r fibula, 7thK                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion
63161 S82421M 1 Displ transverse fx shaft of r fibula, 7thM                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion
63162 S82421N 1 Displ transverse fx shaft of r fibula, 7thN                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63163 S82421P 1 Displ transverse fx shaft of r fibula, 7thP                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion
63164 S82421Q 1 Displ transverse fx shaft of r fibula, 7thQ                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion
63165 S82421R 1 Displ transverse fx shaft of r fibula, 7thR                  Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63166 S82421S 1 Displaced transverse fracture of shaft of r fibula, sequela  Displaced transverse fracture of shaft of right fibula, sequela
63167 S82422  0 Displaced transverse fracture of shaft of left fibula        Displaced transverse fracture of shaft of left fibula
63168 S82422A 1 Displaced transverse fracture of shaft of left fibula, init  Displaced transverse fracture of shaft of left fibula, initial encounter for closed fracture
63169 S82422B 1 Displ transverse fx shaft of l fibula, 7thB                  Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type I or II
63170 S82422C 1 Displ transverse fx shaft of l fibula, 7thC                  Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63171 S82422D 1 Displ transverse fx shaft of l fibula, 7thD                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing
63172 S82422E 1 Displ transverse fx shaft of l fibula, 7thE                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing
63173 S82422F 1 Displ transverse fx shaft of l fibula, 7thF                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63174 S82422G 1 Displ transverse fx shaft of l fibula, 7thG                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing
63175 S82422H 1 Displ transverse fx shaft of l fibula, 7thH                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing
63176 S82422J 1 Displ transverse fx shaft of l fibula, 7thJ                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63177 S82422K 1 Displ transverse fx shaft of l fibula, 7thK                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion
63178 S82422M 1 Displ transverse fx shaft of l fibula, 7thM                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion
63179 S82422N 1 Displ transverse fx shaft of l fibula, 7thN                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63180 S82422P 1 Displ transverse fx shaft of l fibula, 7thP                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion
63181 S82422Q 1 Displ transverse fx shaft of l fibula, 7thQ                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion
63182 S82422R 1 Displ transverse fx shaft of l fibula, 7thR                  Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63183 S82422S 1 Displaced transverse fx shaft of left fibula, sequela        Displaced transverse fracture of shaft of left fibula, sequela
63184 S82423  0 Displaced transverse fracture of shaft of unspecified fibula Displaced transverse fracture of shaft of unspecified fibula
63185 S82423A 1 Displaced transverse fracture of shaft of unsp fibula, init  Displaced transverse fracture of shaft of unspecified fibula, initial encounter for closed fracture
63186 S82423B 1 Displ transverse fx shaft of unsp fibula, 7thB               Displaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II
63187 S82423C 1 Displ transverse fx shaft of unsp fibula, 7thC               Displaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63188 S82423D 1 Displ transverse fx shaft of unsp fibula, 7thD               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with routine healing
63189 S82423E 1 Displ transverse fx shaft of unsp fibula, 7thE               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with routine healing
63190 S82423F 1 Displ transverse fx shaft of unsp fibula, 7thF               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63191 S82423G 1 Displ transverse fx shaft of unsp fibula, 7thG               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with delayed healing
63192 S82423H 1 Displ transverse fx shaft of unsp fibula, 7thH               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing
63193 S82423J 1 Displ transverse fx shaft of unsp fibula, 7thJ               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63194 S82423K 1 Displ transverse fx shaft of unsp fibula, 7thK               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with nonunion
63195 S82423M 1 Displ transverse fx shaft of unsp fibula, 7thM               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with nonunion
63196 S82423N 1 Displ transverse fx shaft of unsp fibula, 7thN               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63197 S82423P 1 Displ transverse fx shaft of unsp fibula, 7thP               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with malunion
63198 S82423Q 1 Displ transverse fx shaft of unsp fibula, 7thQ               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with malunion
63199 S82423R 1 Displ transverse fx shaft of unsp fibula, 7thR               Displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63200 S82423S 1 Displaced transverse fx shaft of unsp fibula, sequela        Displaced transverse fracture of shaft of unspecified fibula, sequela
63201 S82424  0 Nondisplaced transverse fracture of shaft of right fibula    Nondisplaced transverse fracture of shaft of right fibula
63202 S82424A 1 Nondisp transverse fracture of shaft of right fibula, init   Nondisplaced transverse fracture of shaft of right fibula, initial encounter for closed fracture
63203 S82424B 1 Nondisp transverse fx shaft of r fibula, 7thB                Nondisplaced transverse fracture of shaft of right fibula, initial encounter for open fracture type I or II
63204 S82424C 1 Nondisp transverse fx shaft of r fibula, 7thC                Nondisplaced transverse fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63205 S82424D 1 Nondisp transverse fx shaft of r fibula, 7thD                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing
63206 S82424E 1 Nondisp transverse fx shaft of r fibula, 7thE                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing
63207 S82424F 1 Nondisp transverse fx shaft of r fibula, 7thF                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63208 S82424G 1 Nondisp transverse fx shaft of r fibula, 7thG                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing
63209 S82424H 1 Nondisp transverse fx shaft of r fibula, 7thH                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing
63210 S82424J 1 Nondisp transverse fx shaft of r fibula, 7thJ                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63211 S82424K 1 Nondisp transverse fx shaft of r fibula, 7thK                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion
63212 S82424M 1 Nondisp transverse fx shaft of r fibula, 7thM                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion
